"id_no","binomial","seasonal","full_habitat_code","habitat_code","elevation_lower","elevation_upper","xmin","xmax","ymin","ymax","path"
58960,"Zhangixalus nigropunctatus",1,"1.6|1.9|3.6|5.8|15.2|15.7","1.6|1.9|3.6|5.8|15.2|15.7",0,9000,9511469,11290469,2806077,3821077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58960_1.tif"
59487,"Tylototriton verrucosus",1,"1.6|1.9|3.6|3.7|5.1|5.2|5.5|5.6|5.7|5.8|15.2|15.7","1.6|1.9|3.6|3.7|5.1|5.2|5.5|5.6|5.7|5.8|15.2|15.7",1000,3000,8412469,10025469,2110077,3511077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59487_1.tif"
58427,"Quasipaa jiulongensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",800,1200,11359469,11580469,3136077,3552077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58427_1.tif"
58972,"Kurixalus appendiculatus",1,"1.6|1.8|3.6|5.1|5.4|5.7|5.8","1.6|1.8|3.6|5.1|5.4|5.7|5.8",0,9000,8883469,12174469,-657923,3573077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58972_1.tif"
78456119,"Megophrys popei",1,"1.6|1.9|5.1","1.6|1.9|5.1",900,1300,10794469,11029469,3062077,3289077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78456119_1.tif"
190997,"Odorrana geminata",1,"1.6|1.9|5.1","1.6|1.9|5.1",753,1700,10051469,10213469,2767077,2911077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_190997_1.tif"
58393,"Nanorana pleskei",1,"3.7|4.7|5.1|5.4|5.7|5.8|15.2","3.7|4.7|5.1|5.4|5.7|5.8|15.2",0,9000,9412469,9974469,3530077,4206077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58393_1.tif"
57604,"Oreolalax xiangchengensis",1,"1.4|5.1|5.9","1.4|5.1|5.9",2140,3550,9542469,9787469,3406077,3562077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57604_1.tif"
57593,"Oreolalax major",1,"1.9|5.1|5.7","1.9|5.1|5.7",1200,2400,9848469,10135469,3503077,3974077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57593_1.tif"
61839,"Leptobrachium huashen",1,"1.4|5.1","1.4|5.1",0,9000,9407469,10010469,2647077,3169077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_61839_1.tif"
58627,"Odorrana jingdongensis",1,"1.9|5.1","1.9|5.1",1000,1900,9525469,10023469,2712077,3093077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58627_1.tif"
57594,"Oreolalax multipunctatus",1,"1.9|5.1","1.9|5.1",1520,1920,9919469,9981469,3583077,3674077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57594_1.tif"
57597,"Oreolalax pingii",1,"1.9|3.6|5.1","1.9|3.6|5.1",2700,3700,9882469,9914469,3419077,3507077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57597_1.tif"
58441,"Nanorana taihangnica",1,"1.4|5.1","1.4|5.1",410,1410,10162469,10863469,3997077,4253077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58441_1.tif"
58444,"Quasipaa yei",1,"1.4|5.1","1.4|5.1",320,560,11053469,11291469,3685077,3871077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58444_1.tif"
57897,"Micryletta steinegeri",1,"1.6|5.8|15.9","1.6|5.8|15.9",0,500,11643469,11683469,2736077,2994077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57897_1.tif"
43340047,"Limnonectes taylori",1,"1.9|5.1","1.9|5.1",440,1650,9435469,9933469,2001077,2907077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_43340047_1.tif"
78528858,"Pachytriton feii",1,"1.6|5.1","1.6|5.1",400,930,11284469,11455469,3596077,3733077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78528858_1.tif"
54449,"Bombina orientalis",1,"1.4|3.4|5.1|5.6|5.7|5.8|15.2","1.4|3.4|5.1|5.6|5.7|5.8|15.2",0,1100,11472469,13410469,4123077,5700077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_54449_1.tif"
57728,"Glyphoglossus yunnanensis",1,"1.6|1.9|3.6|5.4|5.7|5.8|14.1|14.4|15.1|15.2|15.3|15.7","1.6|1.9|3.6|5.4|5.7|5.8|14.1|14.4|15.1|15.2|15.3|15.7",0,9000,9707469,10148469,2653077,3574077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57728_1.tif"
58591,"Glandirana emeljanovi",1,"1.4|5.1|5.4|5.7|15.7","1.4|5.1|5.4|5.7|15.7",100,300,11683469,12608469,4123077,5464077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58591_1.tif"
55445,"Hyla chinensis",1,"1.6|5.7|5.8|14.1|15.7","1.6|5.7|5.8|14.1|15.7",0,9000,10667469,11811469,2728077,3932077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_55445_1.tif"
88384145,"Pachytriton inexpectatus",1,"1.4|5.1","1.4|5.1",300,2000,10418469,10826469,3042077,3435077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_88384145_1.tif"
58619,"Rana huanrensis",1,"1.4|4.4|5.1","1.4|4.4|5.1",58,745,11994469,12608469,4123077,4997077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58619_1.tif"
135899,"Leptobrachium promustache",1,"1.9|5.1","1.9|5.1",2089,2500,9998469,10010469,2842077,2858077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_135899_1.tif"
55642,"Hyla sanchiangensis",1,"1.4|1.6|1.9","1.4|1.6|1.9",500,1560,10341469,11565469,2744077,3826077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_55642_1.tif"
57896,"Micryletta inornata",1,"1.5|1.6|2.2|4.6|5.7|5.8|14.6","1.5|1.6|2.2|4.6|5.7|5.8",0,545,8927469,10524469,-223923,2737077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57896_1.tif"
78520054,"Megophrys obesa",1,"1.6","1.6",399,434,10795469,10803469,2913077,2922077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78520054_1.tif"
57655,"Megophrys spinata",1,"1.6|1.9|5.1","1.6|1.9|5.1",800,1800,10042469,10693469,2949077,3629077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57655_1.tif"
57632,"Megophrys boettgeri",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,9088469,11778469,2976077,3786077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57632_1.tif"
78531041,"Paramesotriton yunwuensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",300,1200,10729469,10776469,2809077,2847077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78531041_1.tif"
58542,"Rana amurensis",1,"1.1|1.2|1.4|3.1|3.3|3.4|4.4|5.1|5.2|5.7|5.13|12.5|14.1|15.2|15.7","1.1|1.2|1.4|3.1|3.3|3.4|4.4|5.1|5.2|5.7|5.13|14.1|15.2|15.7",0,650,6144469,14956469,4662077,6941077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58542_1.tif"
54315247,"Odorrana zhaoi",1,"1.6|5.1","1.6|5.1",600,2000,9165469,9202469,3559077,3595077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_54315247_1.tif"
135870,"Pseudohynobius kuankuoshuiensis",1,"1.9|5.1|5.9","1.9|5.1|5.9",1350,1500,10333469,10337469,3434077,3439077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_135870_1.tif"
58438,"Quasipaa shini",1,"1.6|1.9|5.1","1.6|1.9|5.1",510,1550,10393469,10828469,2992077,3326077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58438_1.tif"
58737,"Odorrana tiannanensis",1,"1.6|5.1","1.6|5.1",120,1000,9768469,10179469,2632077,2905077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58737_1.tif"
119243342,"Amolops nyingchiensis",1,"1.9|5.1","1.9|5.1",1887,2941,9143469,9253469,3568077,3641077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_119243342_1.tif"
58607,"Odorrana grahami",1,"1.9|3.5|4.4|4.6|5.1","1.9|3.5|4.4|4.6|5.1",0,9000,9471469,10300469,2755077,3562077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58607_1.tif"
58735,"Pelophylax tenggerensis",1,"4.4|5.1|5.7|5.8|5.9|14.1","4.4|5.1|5.7|5.8|5.9|14.1",0,9000,10108469,10143469,4436077,4459077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58735_1.tif"
58548,"Rana arvalis",1,"1.1|1.2|1.4|3.3|3.4|4.4|5.1|5.2|5.4|5.5|5.6|5.7|5.8|5.13|14.1|14.2|14.4|14.5|15.1|15.2|15.3|15.5|15.6|15.7|15.8","1.1|1.2|1.4|3.3|3.4|4.4|5.1|5.2|5.4|5.5|5.6|5.7|5.8|5.13|14.1|14.2|14.4|14.5|15.1|15.2|15.3|15.5|15.6|15.7|15.8",0,1500,275469,11964469,5195077,6818077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58548_1.tif"
58221,"Amolops marmoratus",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,8013469,9557469,2048077,3565077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58221_1.tif"
82462705,"Bufo tuberospinius",1,"1.9|5.1","1.9|5.1",1900,1900,9443469,9450469,3078077,3096077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_82462705_1.tif"
78519850,"Megophrys jinggangensis",1,"1.6|5.1","1.6|5.1",300,1300,10769469,11186469,3217077,3619077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78519850_1.tif"
59005,"Zhangixalus moltrechti",1,"1.6|1.9|5.7|5.8|14.3|15.2|15.9","1.6|1.9|5.7|5.8|15.2|15.9",0,9000,11625469,11771469,2728077,3126077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59005_1.tif"
135848,"Microhyla fissipes",1,"1.4|1.6|1.8|2.2|3.6|4.4|4.5|4.6|5.2|5.4|5.5|5.7|5.8|14.1|14.2|14.4|14.5|14.6|15.2|15.5|15.7|15.8","1.4|1.6|1.8|2.2|3.6|4.4|4.5|4.6|5.2|5.4|5.5|5.7|5.8|14.1|14.2|14.4|14.5|15.2|15.5|15.7|15.8",0,2000,8859469,11813469,569077,4267077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_135848_1.tif"
145405279,"Leptobrachella purpura",1,"1.9","1.9",1615,1615,9414469,9423469,3031077,3061077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145405279_1.tif"
58208,"Amolops granulosus",1,"1.4|4.4","1.4|4.4",1000,2200,9893469,10747469,3503077,4007077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58208_1.tif"
54744,"Strauchbufo raddei",1,"1.1|1.4|3.4|4.4|5.4|5.6|5.8|5.9|5.13|8.2|8.3|14.1|14.4|15.7","1.1|1.4|3.4|4.4|5.4|5.6|5.8|5.9|5.13|8.2|8.3|14.1|14.4|15.7",0,9000,9159469,13547469,3976077,5933077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_54744_1.tif"
58998,"Rhacophorus hoanglienensis",1,"1.9|5.1","1.9|5.1",1100,1900,10024469,10132469,2647077,2847077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58998_1.tif"
61841,"Megophrys huangshanensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",500,1600,11279469,11638469,3552077,3756077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_61841_1.tif"
79101500,"Paramesotriton wulingensis",1,"1.4|5.1|5.7","1.4|5.1|5.7",700,1500,10467469,10531469,3394077,3591077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_79101500_1.tif"
88095621,"Zhangixalus wui",1,"4.7","4.7",1550,2000,10523469,10528469,3714077,3719077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_88095621_1.tif"
57568,"Leptobrachella liui",1,"1.6|1.9|4.7|5.1","1.6|1.9|4.7|5.1",0,9000,10178469,11536469,2762077,3483077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57568_1.tif"
78532178,"Paramesotriton zhijinensis",1,"1.6|5.1|5.7","1.6|5.1|5.7",1300,1400,10197469,10222469,3277077,3299077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78532178_1.tif"
136092,"Zhangixalus suffry",1,"14.3|14.4","14.4",0,9000,8903469,9241469,3212077,3383077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_136092_1.tif"
57592,"Oreolalax lichuanensis",1,"1.9|3.6|5.1","1.9|3.6|5.1",1700,2300,10131469,10665469,3341077,3767077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57592_1.tif"
58245,"Nanorana quadranus",1,"1.9|5.1|5.4","1.9|5.1|5.4",1413,1513,10012469,11163469,3537077,4278077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58245_1.tif"
57614,"Scutiger maculatus",1,"1.4|3.4|4.7|5.1","1.4|3.4|4.7|5.1",0,9000,9486469,9684469,3792077,3843077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57614_1.tif"
186883321,"Buergeria choui",1,"1.6|1.9|5.1|5.7|5.9|5.12|15.7|15.9","1.6|1.9|5.1|5.7|5.9|5.12|15.7|15.9",0,1800,11589469,11997469,2913077,3126077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_186883321_1.tif"
61850,"Kaloula assamensis",1,"1.6|4.6","1.6|4.6",48,141,8625469,8962469,3258077,3317077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_61850_1.tif"
119241913,"Hynobius leechii",1,"1.4|5.1|5.7","1.4|5.1|5.7",12,800,11683469,13011469,4166077,5482077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_119241913_1.tif"
61880,"Liuixalus hainanus",1,"1.6","1.6",660,760,10490469,10610469,2337077,2402077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_61880_1.tif"
57627,"Leptobrachium leishanense",1,"1.9","1.9",1100,1800,10423469,10477469,3215077,3288077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57627_1.tif"
57599,"Oreolalax puxiongensis",1,"1.9|4.7|5.1|5.4","1.9|4.7|5.1|5.4",2600,2900,9887469,9920469,3469077,3521077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57599_1.tif"
58421,"Nanorana bourreti",1,"1.9","1.9",1570,2090,9552469,10150469,2349077,3077077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58421_1.tif"
152341174,"Leptobrachella purpuraventra",1,"1.9|5.1","1.9|5.1",1600,1900,10160469,10177469,3333077,3402077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_152341174_1.tif"
58301,"Hoplobatrachus tigerinus",1,"1.5|1.6|2.2|4.6|5.4|5.7|5.8|14.1|14.4|14.5|14.6|15.2|15.7|15.8|15.9","1.5|1.6|2.2|4.6|5.4|5.7|5.8|14.1|14.4|14.5|15.2|15.7|15.8|15.9",0,9000,6486469,9480469,1026077,4354077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58301_1.tif"
58593,"Hylarana erythraea",1,"1.6|1.9|5.5|5.6|5.7|5.8|14.4|14.6|15.7|15.8|16","1.6|1.9|5.5|5.6|5.7|5.8|14.4|15.7|15.8",0,1200,9011469,11446469,-1138923,3169077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58593_1.tif"
78587030,"Tylototriton yangi",1,"1.6|1.9|4.6|4.7|5.1|5.7|5.8|15.2|15.7|15.9","1.6|1.9|4.6|4.7|5.1|5.7|5.8|15.2|15.7|15.9",1200,1800,9948469,10116469,2797077,2951077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78587030_1.tif"
58621,"Humerana humeralis",1,"1.6|5.1","1.6|5.1",0,9000,8094469,9438469,2864077,3421077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58621_1.tif"
58207,"Amolops gerbillus",1,"1.6|3.6|5.1","1.6|3.6|5.1",0,9000,8502469,9338469,3090077,3580077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58207_1.tif"
58572,"Rana chensinensis",1,"1.4|5.1|5.2|5.4|5.5|5.7|5.8","1.4|5.1|5.2|5.4|5.5|5.7|5.8",0,9000,10165469,12996469,3568077,5894077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58572_1.tif"
58227,"Amolops torrentis",1,"1.6|5.1","1.6|5.1",80,1000,10495469,10651469,2301077,2456077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58227_1.tif"
145401474,"Tylototriton anhuiensis",1,"1.5","1.5",1000,1200,11200469,11204469,3766077,3770077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145401474_1.tif"
145401912,"Pachytriton wuguanfui",1,"1.6|1.9|5.1","1.6|1.9|5.1",649,1202,10757469,10789469,3026077,3119077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145401912_1.tif"
58880,"Liuixalus ocellatus",1,"1.6|1.9","1.6|1.9",200,1300,10493469,10642469,2317077,2441077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58880_1.tif"
57654,"Megophrys shuichengensis",1,"1.9|5.1","1.9|5.1",1800,1870,10124469,10136469,3263077,3276077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57654_1.tif"
58802,"Kurixalus eiffingeri",1,"1.6|1.9","1.6|1.9",0,9000,11624469,11997469,2728077,3120077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58802_1.tif"
59024,"Rhacophorus translineatus",1,"1.6|5.5|5.7","1.6|5.5|5.7",0,9000,9059469,9235469,3480077,3609077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59024_1.tif"
82410392,"Liuixalus feii",1,"1.6|1.9","1.6|1.9",350,1163,10634469,10797469,2909077,2989077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_82410392_1.tif"
58275,"Fejervarya limnocharis",1,"1.6|2.2|4.6|5.1|5.2|5.3|5.4|5.7|5.8|14.1|14.4|14.5|15.2|15.5|15.7|15.8|15.9","1.6|2.2|4.6|5.1|5.2|5.3|5.4|5.7|5.8|14.1|14.4|14.5|15.2|15.5|15.7|15.8|15.9",0,2000,6859469,13527469,-1157923,4741077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58275_1.tif"
57725,"Glyphoglossus guttulatus",1,"1.5|1.6|5.1|5.8","1.5|1.6|5.1|5.8",150,400,9033469,10486469,542077,3343077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57725_1.tif"
58335,"Limnonectes fujianensis",1,"1.6|1.9|5.1|5.2|5.7|5.8|15.9","1.6|1.9|5.1|5.2|5.7|5.8|15.9",600,1100,10798469,11759469,2728077,3597077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58335_1.tif"
57635,"Megophrys daweimontis",1,"1.9|5.1","1.9|5.1",0,9000,9988469,10043469,2821077,2894077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57635_1.tif"
58697,"Pelophylax plancyi",1,"5.7|5.8|14.1|15.2|15.7|15.8|15.9","5.7|5.8|14.1|15.2|15.7|15.8|15.9",0,200,10741469,12019469,3342077,4763077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58697_1.tif"
58206,"Amolops formosus",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,7474469,9282469,3075077,3827077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58206_1.tif"
79427218,"Tylototriton anguliceps",1,"1.9|5.1|5.7","1.9|5.1|5.7",1443,1705,9574469,10014469,2360077,2832077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_79427218_1.tif"
58894,"Theloderma rhododiscus",1,"1.6|1.9|5.7|5.8","1.6|1.9|5.7|5.8",0,9000,10108469,11432469,2819077,3431077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58894_1.tif"
57647,"Megophrys nankiangensis",1,"1.9|5.1","1.9|5.1",1100,1850,10097469,10346469,3862077,3984077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57647_1.tif"
58784,"Buergeria oxycephala",1,"1.6|5.1","1.6|5.1",80,1000,10488469,10643469,2298077,2442077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58784_1.tif"
57616,"Scutiger muliensis",1,"1.9|3.7|5.1","1.9|3.7|5.1",3050,3400,9732469,9782469,3421077,3503077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57616_1.tif"
55519,"Dryophytes japonicus",1,"1.4|3.4|4.4|5.1|5.4|5.5|5.7|5.8|5.13|14.2|14.4|14.5|15.2|15.5|15.7|15.8","1.4|3.4|4.4|5.1|5.4|5.5|5.7|5.8|5.13|14.2|14.4|14.5|15.2|15.5|15.7|15.8",0,9000,9941469,14143469,3267077,5997077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_55519_1.tif"
57641,"Megophrys kuatunensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,9998469,11599469,2738077,3629077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57641_1.tif"
57628,"Leptobrachium liui",1,"1.6|1.9","1.6|1.9",800,1600,10248469,11524469,2942077,3513077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57628_1.tif"
58631,"Odorrana junlianensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,10062469,10250469,3289077,3499077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58631_1.tif"
57652,"Megophrys robusta",1,"1.9|5.1|5.2","1.9|5.1|5.2",0,9000,8504469,9118469,3144077,3526077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57652_1.tif"
58965,"Polypedates taeniatus",1,"1.5|3.6|5.7|5.8","1.5|3.6|5.7|5.8",0,9000,7691469,9014469,3223077,3643077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58965_1.tif"
114139608,"Gracixalus carinensis",1,"1.9|5.2|5.7","1.9|5.2|5.7",884,2020,9281469,10114469,2141077,2914077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_114139608_1.tif"
57644,"Megophrys mangshanensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,10791469,11073469,2950077,3193077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57644_1.tif"
57612,"Scutiger jiulongensis",1,"1.9|5.1|5.4|5.7","1.9|5.1|5.4|5.7",3120,3750,9795469,9851469,3563077,3626077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57612_1.tif"
58698,"Nidirana pleuraden",1,"5.4|5.7|5.8|15.2|15.3|15.7|15.8|15.9","5.4|5.7|5.8|15.2|15.3|15.7|15.8|15.9",1150,2300,9409469,10255469,2859077,3547077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58698_1.tif"
79127313,"Pseudohynobius flavomaculatus",1,"1.9|3.6","1.9|3.6",1158,2165,10509469,10639469,3580077,3711077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_79127313_1.tif"
58417,"Nanorana annandalii",1,"1.9|5.1","1.9|5.1",1650,2650,8380469,8987469,3304077,3446077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58417_1.tif"
58428,"Nanorana liebigii",1,"3.4|5.1","3.4|5.1",0,9000,7288469,9160469,3282077,4107077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58428_1.tif"
58422,"Nanorana conaensis",1,"1.9|3.7|5.1","1.9|3.7|5.1",0,9000,8901469,8922469,3417077,3442077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58422_1.tif"
57596,"Oreolalax omeimontis",1,"1.9|5.1","1.9|5.1",1050,1800,9939469,9986469,3583077,3671077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57596_1.tif"
58644,"Nidirana lini",1,"5.4|5.7|5.8|15.2|15.3|15.7|15.8","5.4|5.7|5.8|15.2|15.3|15.7|15.8",0,9000,9741469,9926469,2631077,2906077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58644_1.tif"
58666,"Glandirana minima",1,"5.1|5.4|5.7|5.8|14.3|15.2|15.7","5.1|5.4|5.7|5.8|15.2|15.7",110,550,11465469,11537469,3143077,3225077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58666_1.tif"
54662,"Duttaphrynus himalayanus",1,"1.5|1.9|3.7|5.1|5.7|5.8|5.9|14.1|15.2|15.7","1.5|1.9|3.7|5.1|5.7|5.8|5.9|14.1|15.2|15.7",0,9000,7004469,9526469,3117077,4265077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_54662_1.tif"
54446,"Bombina lichuanensis",1,"1.4|5.4|5.7","1.4|5.4|5.7",0,9000,9998469,10507469,3539077,3714077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_54446_1.tif"
58319,"Limnonectes liui",1,"1.6|5.1","1.6|5.1",550,760,9586469,9805469,2719077,2932077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58319_1.tif"
57620,"Scutiger pingwuensis",1,"1.9|5.1","1.9|5.1",2100,2200,10069469,10140469,3921077,4008077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57620_1.tif"
59022,"Zhangixalus taipeianus",1,"1.6|1.9|5.4|5.8|14.1|14.3|15.2|15.7","1.6|1.9|5.4|5.8|14.1|15.2|15.7",0,9000,11638469,11760469,2970077,3125077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59022_1.tif"
145432634,"Megophrys leishanensis",1,"1.9|5.1","1.9|5.1",1200,1750,10436469,10441469,3246077,3251077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145432634_1.tif"
57622,"Scutiger sikimmensis",1,"1.4|4.7|5.1|5.4|5.7","1.4|4.7|5.1|5.4|5.7",0,9000,7791469,8886469,3125077,3680077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57622_1.tif"
58948,"Zhangixalus feae",1,"1.6|1.9|5.1|5.7|5.8","1.6|1.9|5.1|5.7|5.8",600,2000,8899469,10556469,1397077,4107077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58948_1.tif"
81656230,"Nidirana adenopleura",1,"1.6|3.6|4.6|5.4|5.5|5.7|14.4|15.2|15.7|15.9","1.6|3.6|4.6|5.4|5.5|5.7|14.4|15.2|15.7|15.9",30,1800,10411469,11763469,2311077,3724077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_81656230_1.tif"
58445,"Nanorana yunnanensis",1,"1.6|1.9|4.7|5.1|5.4|5.7|5.8|15.3|15.7|15.9","1.6|1.9|4.7|5.1|5.4|5.7|5.8|15.3|15.7|15.9",0,9000,9404469,10644469,2647077,3598077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58445_1.tif"
58392,"Nanorana parkeri",1,"1.4|3.4|4.4|4.7|5.1|5.4|5.5|5.7","1.4|3.4|4.4|4.7|5.1|5.4|5.5|5.7",0,9000,7401469,9389469,3356077,4327077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58392_1.tif"
57882,"Microhyla heymonsi",1,"1.6|2.2|3.6|4.6|5.1|5.2|5.4|5.7|5.8|14.1|14.3|14.4|15.2|15.5|15.7","1.6|2.2|3.6|4.6|5.1|5.2|5.4|5.7|5.8|14.1|14.4|15.2|15.5|15.7",0,9000,9036469,11737469,-757923,3899077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57882_1.tif"
