"id_no","binomial","seasonal","full_habitat_code","habitat_code","elevation_lower","elevation_upper","xmin","xmax","ymin","ymax","path"
103822632,"Hemixos flavala",1,"1.6|1.9|14.1|14.3","1.6|1.9|14.1",700,1600,7484469,10519469,1343077,3776077,"/home/jhanson/frc-data/BOTW/FRC_103822632_1.tif"
104006526,"Hirundo javanica",1,"1.6|1.9|4.5|5.1|12.1|12.2|12.3|12.6|14.1|14.5","1.6|1.9|4.5|5.1|14.1|14.5",0,2400,-17367531,17368469,-2824923,3494077,"/home/jhanson/frc-data/BOTW/FRC_104006526_1.tif"
22734278,"Phylloscopus reguloides",3,"1.6|14.1","1.6|14.1",1500,2550,7129469,10537469,1088077,4189077,"/home/jhanson/frc-data/BOTW/FRC_22734278_3.tif"
103715755,"Hypothymis azurea",1,"1.5|1.6|1.8|5.1|14.3|14.6","1.5|1.6|1.8|5.1",0,9000,6250469,12215469,-1157923,3770077,"/home/jhanson/frc-data/BOTW/FRC_103715755_1.tif"
103823996,"Hypsipetes leucocephalus",2,"1.6|1.9|14.4|14.6","1.6|1.9|14.4",600,2100,9343469,11804469,2817077,4144077,"/home/jhanson/frc-data/BOTW/FRC_103823996_2.tif"
103823996,"Hypsipetes leucocephalus",3,"1.6|1.9|4.5|14.4|14.6","1.6|1.9|4.5|14.4",600,2100,6639469,10306469,1330077,4263077,"/home/jhanson/frc-data/BOTW/FRC_103823996_3.tif"
103775156,"Irena puella",1,"1.6|1.9","1.6|1.9",0,9000,7031469,11508469,-1116923,3462077,"/home/jhanson/frc-data/BOTW/FRC_103775156_1.tif"
22709696,"Luscinia megarhynchos",2,"1.4|3.4|14.1|14.3|14.4|14.5","1.4|3.4|14.1|14.4|14.5",0,1400,-950531,9072469,3449077,5968077,"/home/jhanson/frc-data/BOTW/FRC_22709696_2.tif"
103718693,"Lanius isabellinus",2,"3.5|4.5","3.5|4.5",0,3000,7730469,11786469,4082077,5881077,"/home/jhanson/frc-data/BOTW/FRC_103718693_2.tif"
103718714,"Lanius phoenicuroides",2,"3.5|4.5","3.5|4.5",0,3000,4739469,8417469,3322077,5814077,"/home/jhanson/frc-data/BOTW/FRC_103718714_2.tif"
103718860,"Lanius giganteus",1,"3.5|4.4|4.5|4.7|8.2|14.1|14.2","3.5|4.4|4.5|4.7|8.2|14.1|14.2",0,5200,9390469,10052469,3408077,3965077,"/home/jhanson/frc-data/BOTW/FRC_103718860_1.tif"
103718860,"Lanius giganteus",2,"3.5|4.4|4.5|4.7|8.2|14.1|14.2","3.5|4.4|4.5|4.7|8.2|14.1|14.2",0,5200,9353469,10157469,3652077,4638077,"/home/jhanson/frc-data/BOTW/FRC_103718860_2.tif"
103718766,"Lanius sphenocercus",1,"3.5|4.4|4.5|4.7|8.2|14.1|14.2","3.5|4.4|4.5|4.7|8.2|14.1|14.2",0,5200,12022469,13107469,4375077,5347077,"/home/jhanson/frc-data/BOTW/FRC_103718766_1.tif"
103718766,"Lanius sphenocercus",2,"3.5|4.4|4.5|4.7|8.2|14.1|14.2","3.5|4.4|4.5|4.7|8.2|14.1|14.2",0,5200,10105469,12963469,3919077,5792077,"/home/jhanson/frc-data/BOTW/FRC_103718766_2.tif"
103878477,"Leiothrix argentauris",1,"1.6|1.9|3.6|3.7|14.3","1.6|1.9|3.6|3.7",0,9000,7646469,11122469,382077,3673077,"/home/jhanson/frc-data/BOTW/FRC_103878477_1.tif"
103878699,"Liocichla phoenicea",1,"1.9|3.7|4.7","1.9|3.7|4.7",1200,2000,8490469,9719469,2522077,3621077,"/home/jhanson/frc-data/BOTW/FRC_103878699_1.tif"
22717285,"Melanocorypha calandra",2,"4.4|4.5|14.1|14.2","4.4|4.5|14.1|14.2",0,2000,2641469,8381469,4286077,5791077,"/home/jhanson/frc-data/BOTW/FRC_22717285_2.tif"
22734959,"Montifringilla henrici",1,"6","6",0,9000,8854469,9757469,3614077,4450077,"/home/jhanson/frc-data/BOTW/FRC_22734959_1.tif"
22716104,"Pnoepyga immaculata",1,"1.4","1.4",1730,3100,7503469,8514469,3313077,3775077,"/home/jhanson/frc-data/BOTW/FRC_22716104_1.tif"
22705888,"Podoces biddulphi",1,"8.2","8.2",0,9000,7325469,8751469,4378077,4913077,"/home/jhanson/frc-data/BOTW/FRC_22705888_1.tif"
22716094,"Napothera epilepidota",1,"1.6|1.9","1.6|1.9",0,9000,8690469,11447469,-1078923,3582077,"/home/jhanson/frc-data/BOTW/FRC_22716094_1.tif"
22734268,"Phylloscopus claudiae",2,"1.4|3.4","1.4|3.4",0,2550,9756469,11548469,3468077,4820077,"/home/jhanson/frc-data/BOTW/FRC_22734268_2.tif"
22734268,"Phylloscopus claudiae",3,"1.6|3.6|14.1","1.6|3.6|14.1",0,2550,8390469,10395469,2282077,3515077,"/home/jhanson/frc-data/BOTW/FRC_22734268_3.tif"
22734273,"Phylloscopus goodsoni",2,"1.6|1.9","1.6|1.9",0,2550,10392469,11638469,2671077,3906077,"/home/jhanson/frc-data/BOTW/FRC_22734273_2.tif"
22734273,"Phylloscopus goodsoni",3,"1.6|1.9","1.6|1.9",0,2550,10479469,11041469,2279077,2807077,"/home/jhanson/frc-data/BOTW/FRC_22734273_3.tif"
22729514,"Phylloscopus humei",3,"1.6|14.3|14.4","1.6|14.4",2000,3980,6915469,10087469,1907077,4177077,"/home/jhanson/frc-data/BOTW/FRC_22729514_3.tif"
22729514,"Phylloscopus humei",2,"1.4|3.4","1.4|3.4",2000,3980,6641469,10792469,3146077,5899077,"/home/jhanson/frc-data/BOTW/FRC_22729514_2.tif"
22735629,"Phylloscopus xanthodryas",3,"1.5|1.6|1.7|5.1|14.1|14.3|14.4|14.6","1.5|1.6|1.7|5.1|14.1|14.4",0,2500,9166469,12737469,-1316923,3126077,"/home/jhanson/frc-data/BOTW/FRC_22735629_3.tif"
103727443,"Nucifraga hemispila",1,"1.1|1.4|1.9","1.1|1.4|1.9",0,9000,7434469,11772469,2727077,5150077,"/home/jhanson/frc-data/BOTW/FRC_103727443_1.tif"
103757396,"Niltava oatesi",1,"1.9","1.9",750,2565,8833469,10187469,2786077,3585077,"/home/jhanson/frc-data/BOTW/FRC_103757396_1.tif"
22710325,"Oenanthe deserti",2,"3.4|3.5|4.4|6|8.1|14.1|14.2|14.4","3.4|3.5|4.4|6|8.1|14.1|14.2|14.4",0,2700,-897531,11132469,3313077,5702077,"/home/jhanson/frc-data/BOTW/FRC_22710325_2.tif"
103692938,"Oriolus oriolus",2,"1.4|1.5|14.4|14.5","1.4|1.5|14.4|14.5",0,2400,-897531,9670469,2931077,6575077,"/home/jhanson/frc-data/BOTW/FRC_103692938_2.tif"
22706446,"Oriolus traillii",1,"1.6|1.9","1.6|1.9",0,9000,7326469,11771469,1445077,3893077,"/home/jhanson/frc-data/BOTW/FRC_22706446_1.tif"
22706446,"Oriolus traillii",2,"1.6|1.9","1.6|1.9",0,9000,9281469,10186469,2737077,3584077,"/home/jhanson/frc-data/BOTW/FRC_22706446_2.tif"
22716776,"Panurus biarmicus",3,"5.1|5.4|5.5|5.14","5.1|5.4|5.5|5.14",0,3050,240469,12144469,4152077,5735077,"/home/jhanson/frc-data/BOTW/FRC_22716776_3.tif"
22716776,"Panurus biarmicus",1,"5.1|5.4|5.5|5.14","5.1|5.4|5.5|5.14",0,3050,-470531,12972469,3970077,6665077,"/home/jhanson/frc-data/BOTW/FRC_22716776_1.tif"
22716835,"Chleuasicus atrosuperciliaris",1,"1.6|1.9|4.6|4.7","1.6|1.9|4.6|4.7",215,2100,8499469,10236469,2063077,3477077,"/home/jhanson/frc-data/BOTW/FRC_22716835_1.tif"
103886982,"Sinosuthora brunnea",1,"1.9|3.7|4.7","1.9|3.7|4.7",1525,2800,9273469,9692469,2712077,3472077,"/home/jhanson/frc-data/BOTW/FRC_103886982_1.tif"
103887001,"Sinosuthora ricketti",1,"1.9|3.7|4.7","1.9|3.7|4.7",1830,2800,9617469,10058469,3127077,3692077,"/home/jhanson/frc-data/BOTW/FRC_103887001_1.tif"
103758936,"Sittiparus castaneoventris",1,"1.4|14.4","1.4|14.4",0,9000,11582469,11771469,2728077,3126077,"/home/jhanson/frc-data/BOTW/FRC_103758936_1.tif"
22735985,"Cyanistes cyanus",1,"1.4|1.8|3.5|3.7|5.4|14.1|14.4","1.4|1.8|3.5|3.7|5.4|14.1|14.4",0,2500,2297469,13499469,4113077,6437077,"/home/jhanson/frc-data/BOTW/FRC_22735985_1.tif"
103758876,"Sittiparus varius",1,"1.4|14.4","1.4|14.4",0,9000,11683469,14447469,3185077,5255077,"/home/jhanson/frc-data/BOTW/FRC_103758876_1.tif"
22710072,"Phoenicurus erythrogastrus",3,"3.6|6","3.6|6",1500,5200,6341469,11483469,2878077,5694077,"/home/jhanson/frc-data/BOTW/FRC_22710072_3.tif"
22710072,"Phoenicurus erythrogastrus",2,"4.4","4.4",1500,5200,6736469,10778469,3446077,6169077,"/home/jhanson/frc-data/BOTW/FRC_22710072_2.tif"
22710072,"Phoenicurus erythrogastrus",1,"4.4","4.4",1500,5200,3845469,10180469,3373077,5920077,"/home/jhanson/frc-data/BOTW/FRC_22710072_1.tif"
22715270,"Phylloscopus affinis",2,"1.4|3.4|6","1.4|3.4|6",3050,4880,6894469,10666469,3173077,4436077,"/home/jhanson/frc-data/BOTW/FRC_22715270_2.tif"
22715270,"Phylloscopus affinis",3,"1.6|3.5|14.1","1.6|3.5|14.1",3050,4880,7175469,10572469,1026077,3567077,"/home/jhanson/frc-data/BOTW/FRC_22715270_3.tif"
103845882,"Phylloscopus borealis",2,"1.1|3.3","1.1|3.3",0,2500,-17367531,17368469,4988077,6984077,"/home/jhanson/frc-data/BOTW/FRC_103845882_2.tif"
103845991,"Phylloscopus calciatilis",1,"1.9","1.9",700,1200,9835469,10444469,2101077,2885077,"/home/jhanson/frc-data/BOTW/FRC_103845991_1.tif"
22715267,"Phylloscopus fuligiventer",2,"3.4|4.4|6","3.4|4.4|6",3900,5000,7713469,10035469,3289077,4508077,"/home/jhanson/frc-data/BOTW/FRC_22715267_2.tif"
22715290,"Phylloscopus maculipennis",1,"1.4","1.4",1800,3500,7112469,10494469,1516077,4219077,"/home/jhanson/frc-data/BOTW/FRC_22715290_1.tif"
22732653,"Phylloscopus kansuensis",2,"1.4","1.4",1700,3200,9580469,10058469,3982077,4608077,"/home/jhanson/frc-data/BOTW/FRC_22732653_2.tif"
103845399,"Phylloscopus trochiloides",3,"1.6|1.7|14.1|14.3|14.4","1.6|1.7|14.1|14.4",0,4500,6704469,10730469,753077,3508077,"/home/jhanson/frc-data/BOTW/FRC_103845399_3.tif"
103845399,"Phylloscopus trochiloides",2,"1.1|1.4|3.3|3.4|5.1|14.4","1.1|1.4|3.3|3.4|5.1|14.4",0,4500,957469,10384469,3302077,6830077,"/home/jhanson/frc-data/BOTW/FRC_103845399_2.tif"
22735351,"Laticilla cinerascens",1,"3.5|4.5|4.6|5.4|14.1","3.5|4.5|4.6|5.4|14.1",0,9000,8571469,9293469,3117077,3481077,"/home/jhanson/frc-data/BOTW/FRC_22735351_1.tif"
22705883,"Podoces hendersoni",1,"8.2","8.2",2000,3000,7679469,10494469,4602077,5842077,"/home/jhanson/frc-data/BOTW/FRC_22705883_1.tif"
103893364,"Pomatorhinus ferruginosus",1,"1.6|1.9","1.6|1.9",400,2400,8362469,9269469,3286077,3700077,"/home/jhanson/frc-data/BOTW/FRC_103893364_1.tif"
103777145,"Prinia flaviventris",1,"1.6|1.7|3.5|4.5|4.6|5.1|5.4|5.5|14.1|14.3|15.9","1.6|1.7|3.5|4.5|4.6|5.1|5.4|5.5|14.1|15.9",0,9000,6448469,11508469,-1025923,4118077,"/home/jhanson/frc-data/BOTW/FRC_103777145_1.tif"
103893368,"Pomatorhinus phayrei",1,"1.6|1.9","1.6|1.9",400,2400,8691469,10449469,1561077,3493077,"/home/jhanson/frc-data/BOTW/FRC_103893368_1.tif"
22735133,"Pomatorhinus ruficollis",1,"1.4|1.9|3.4","1.4|1.9|3.4",1370,3050,7516469,11788469,2038077,4211077,"/home/jhanson/frc-data/BOTW/FRC_22735133_1.tif"
22736052,"Riparia diluta",3,"4.5|4.6|5.1|5.4|5.5|5.7|5.8|14.1|14.2|15.1|15.6","4.5|4.6|5.1|5.4|5.5|5.7|5.8|14.1|14.2|15.1|15.6",0,4500,6463469,11268469,2604077,3826077,"/home/jhanson/frc-data/BOTW/FRC_22736052_3.tif"
22736052,"Riparia diluta",2,"4.4|5.1|5.4|5.5|5.7","4.4|5.1|5.4|5.5|5.7",0,4500,6124469,12043469,2943077,6515077,"/home/jhanson/frc-data/BOTW/FRC_22736052_2.tif"
103777454,"Prinia sonitans",1,"1.6|1.7|3.5|4.5|4.6|5.1|5.4|5.5|14.1|14.3|15.9","1.6|1.7|3.5|4.5|4.6|5.1|5.4|5.5|14.1|15.9",0,9000,10096469,11771469,2095077,3627077,"/home/jhanson/frc-data/BOTW/FRC_103777454_1.tif"
103776986,"Prinia superciliaris",1,"1.6|1.9|3.5|4.5|14.1|14.6","1.6|1.9|3.5|4.5|14.1",0,9000,9184469,11604469,-739923,3521077,"/home/jhanson/frc-data/BOTW/FRC_103776986_1.tif"
22718644,"Prunella atrogularis",1,"1.4|3.4|3.6|3.7|14.3","1.4|3.4|3.6|3.7",0,9000,6536469,8513469,4769077,5737077,"/home/jhanson/frc-data/BOTW/FRC_22718644_1.tif"
22718644,"Prunella atrogularis",2,"1.4|3.4|3.6|3.7|14.3","1.4|3.4|3.6|3.7",0,9000,4251469,9014469,5280077,6792077,"/home/jhanson/frc-data/BOTW/FRC_22718644_2.tif"
22718644,"Prunella atrogularis",3,"1.4|3.4|3.6|3.7|14.3","1.4|3.4|3.6|3.7",0,9000,5213469,8306469,3478077,5979077,"/home/jhanson/frc-data/BOTW/FRC_22718644_3.tif"
103833866,"Pycnonotus finlaysoni",1,"1.6|1.9|3.5|3.6|5.1|14.1|14.2|14.3|14.4|14.6","1.6|1.9|3.5|3.6|5.1|14.1|14.2|14.4",0,1300,9356469,10562469,268077,3078077,"/home/jhanson/frc-data/BOTW/FRC_103833866_1.tif"
22712690,"Pycnonotus leucogenys",1,"1.6|3.6|14.4|14.5","1.6|3.6|14.4|14.5",300,2400,6766469,9224469,3284077,4305077,"/home/jhanson/frc-data/BOTW/FRC_22712690_1.tif"
103693575,"Pteruthius aeralatus",1,"1.9|3.7","1.9|3.7",0,9000,7059469,11644469,-757923,4171077,"/home/jhanson/frc-data/BOTW/FRC_103693575_1.tif"
103836079,"Brachypodius atriceps",1,"1.6|1.7|1.8|1.9|3.5|4.5|14.3|14.4|14.6","1.6|1.7|1.8|1.9|3.5|4.5|14.4",0,9000,8694469,11579469,-1124923,3534077,"/home/jhanson/frc-data/BOTW/FRC_103836079_1.tif"
103834344,"Pycnonotus flavescens",1,"1.6|1.9|3.6|3.7|14.6","1.6|1.9|3.6|3.7",800,2100,8700469,10541469,1426077,3448077,"/home/jhanson/frc-data/BOTW/FRC_103834344_1.tif"
22711625,"Remiz coronatus",1,"1.4|1.5|3.5|4.6|14.4|14.5","1.4|1.5|3.5|4.6|14.4|14.5",0,2400,5859469,10169469,4321077,4876077,"/home/jhanson/frc-data/BOTW/FRC_22711625_1.tif"
22711625,"Remiz coronatus",2,"1.4|1.5|3.5|4.6|14.4|14.5","1.4|1.5|3.5|4.6|14.4|14.5",0,2400,5615469,11570469,4525077,5885077,"/home/jhanson/frc-data/BOTW/FRC_22711625_2.tif"
103709726,"Rhipidura albicollis",1,"1.5|1.6|1.9|14.1|14.5","1.5|1.6|1.9|14.1|14.5",0,9000,7043469,11273469,-757923,4063077,"/home/jhanson/frc-data/BOTW/FRC_103709726_1.tif"
103879474,"Rhopophilus albosuperciliaris",1,"3.5|3.7|4.5|6","3.5|3.7|4.5|6",0,9000,7281469,8759469,4391077,5024077,"/home/jhanson/frc-data/BOTW/FRC_103879474_1.tif"
103879454,"Rhopophilus pekinensis",1,"3.5|3.7|4.5|6","3.5|3.7|4.5|6",0,9000,9212469,12292469,3686077,4997077,"/home/jhanson/frc-data/BOTW/FRC_103879454_1.tif"
22720532,"Rhodospiza obsoleta",1,"4.5|14.1","4.5|14.1",0,9000,3289469,10490469,2970077,5392077,"/home/jhanson/frc-data/BOTW/FRC_22720532_1.tif"
22734251,"Phylloscopus intensior",1,"1.6|1.9","1.6|1.9",900,2550,9306469,10507469,1319077,3425077,"/home/jhanson/frc-data/BOTW/FRC_22734251_1.tif"
22732738,"Phylloscopus omeiensis",2,"1.4","1.4",1200,2300,9626469,10651469,3127077,4149077,"/home/jhanson/frc-data/BOTW/FRC_22732738_2.tif"
22732738,"Phylloscopus omeiensis",3,"1.9","1.9",1200,2300,9051469,10278469,1485077,3013077,"/home/jhanson/frc-data/BOTW/FRC_22732738_3.tif"
22732744,"Phylloscopus soror",2,"1.4","1.4",600,1500,9822469,11497469,3096077,4221077,"/home/jhanson/frc-data/BOTW/FRC_22732744_2.tif"
22732750,"Phylloscopus tephrocephalus",1,"1.4","1.4",1200,2500,9840469,10087469,2572077,2934077,"/home/jhanson/frc-data/BOTW/FRC_22732750_1.tif"
22732750,"Phylloscopus tephrocephalus",2,"1.4","1.4",1200,2500,8914469,11520469,2575077,4152077,"/home/jhanson/frc-data/BOTW/FRC_22732750_2.tif"
22732750,"Phylloscopus tephrocephalus",3,"1.6|1.9|3.5|3.6","1.6|1.9|3.5|3.6",1200,2500,9198469,10440469,1784077,3035077,"/home/jhanson/frc-data/BOTW/FRC_22732750_3.tif"
22732755,"Phylloscopus valentini",2,"1.4","1.4",450,1900,9356469,11483469,3019077,4227077,"/home/jhanson/frc-data/BOTW/FRC_22732755_2.tif"
22732755,"Phylloscopus valentini",3,"1.6|1.9","1.6|1.9",450,1900,9401469,10467469,2552077,3235077,"/home/jhanson/frc-data/BOTW/FRC_22732755_3.tif"
22732755,"Phylloscopus valentini",1,"1.4","1.4",450,1900,9470469,10226469,2531077,3217077,"/home/jhanson/frc-data/BOTW/FRC_22732755_1.tif"
103656933,"Serilophus rubropygius",1,"1.6|1.9|14.1|14.4","1.6|1.9|14.1|14.4",300,2500,8563469,9559469,2429077,3478077,"/home/jhanson/frc-data/BOTW/FRC_103656933_1.tif"
22720045,"Serinus pusillus",1,"1.4|3.4|4.4","1.4|3.4|4.4",2000,4600,2779469,8762469,3497077,5275077,"/home/jhanson/frc-data/BOTW/FRC_22720045_1.tif"
103656929,"Serilophus lunatus",1,"1.6|1.9|14.1|14.4","1.6|1.9|14.1|14.4",300,2000,9073469,10658469,-715923,3146077,"/home/jhanson/frc-data/BOTW/FRC_103656929_1.tif"
103881719,"Sitta leucopsis",1,"1.4|1.9","1.4|1.9",2100,3660,6710469,8063469,3445077,4414077,"/home/jhanson/frc-data/BOTW/FRC_103881719_1.tif"
103880146,"Sitta cinnamoventris",1,"1.5|1.6|1.9|14.3|14.4","1.5|1.6|1.9|14.4",200,2200,7160469,10186469,1991077,3939077,"/home/jhanson/frc-data/BOTW/FRC_103880146_1.tif"
22711192,"Sitta yunnanensis",1,"1.5","1.5",2400,3400,9347469,10122469,2896077,3669077,"/home/jhanson/frc-data/BOTW/FRC_22711192_1.tif"
103880163,"Sitta neglecta",1,"1.5","1.5",300,1000,8982469,10449469,1342077,3144077,"/home/jhanson/frc-data/BOTW/FRC_103880163_1.tif"
103881940,"Sitta przewalskii",1,"1.4|1.9","1.4|1.9",0,9000,9007469,9995469,3071077,4670077,"/home/jhanson/frc-data/BOTW/FRC_103881940_1.tif"
103895265,"Cyanoderma rufifrons",1,"1.4|1.6|3.6|4.6|14.3|14.6","1.4|1.6|3.6|4.6",120,2100,7868469,11508469,-757923,3573077,"/home/jhanson/frc-data/BOTW/FRC_103895265_1.tif"
22716118,"Spelaeornis badeigularis",1,"1.4","1.4",1800,2400,9242469,9294469,3433077,3473077,"/home/jhanson/frc-data/BOTW/FRC_22716118_1.tif"
105294257,"Tarsiger cyanurus",3,"1.6|1.9","1.6|1.9",0,9000,9263469,13373469,1692077,4661077,"/home/jhanson/frc-data/BOTW/FRC_105294257_3.tif"
22736114,"Tarsiger rufilatus",2,"1.9","1.9",3000,4400,6525469,10129469,3396077,4556077,"/home/jhanson/frc-data/BOTW/FRC_22736114_2.tif"
22736114,"Tarsiger rufilatus",1,"1.5","1.5",3000,4400,7388469,10145469,3051077,3951077,"/home/jhanson/frc-data/BOTW/FRC_22736114_1.tif"
103703875,"Tephrodornis pondicerianus",1,"1.5|1.6|2.1|3.5|3.6|14.3|14.4|14.5","1.5|1.6|2.1|3.5|3.6|14.4|14.5",0,400,6246469,10562469,1026077,4164077,"/home/jhanson/frc-data/BOTW/FRC_103703875_1.tif"
103703834,"Tephrodornis virgatus",1,"1.5|1.6|1.9|3.6","1.5|1.6|1.9|3.6",0,1850,7663469,11649469,-1116923,3610077,"/home/jhanson/frc-data/BOTW/FRC_103703834_1.tif"
103716095,"Terpsiphone affinis",1,"1.4|1.6|1.7|1.9|14.1|14.3|14.6","1.4|1.6|1.7|1.9|14.1",0,9000,8940469,11508469,-849923,3128077,"/home/jhanson/frc-data/BOTW/FRC_103716095_1.tif"
103716095,"Terpsiphone affinis",2,"1.4|1.6|1.7|1.9|14.1|14.3|14.6","1.4|1.6|1.7|1.9|14.1",0,9000,8343469,9509469,2815077,3504077,"/home/jhanson/frc-data/BOTW/FRC_103716095_2.tif"
103716012,"Terpsiphone incei",3,"1.6|1.7|1.9|3.6|14.1|14.3|14.4|14.6","1.6|1.7|1.9|3.6|14.1|14.4",0,9000,9163469,13045469,-760923,5066077,"/home/jhanson/frc-data/BOTW/FRC_103716012_3.tif"
103716012,"Terpsiphone incei",2,"1.4|1.6|1.7|1.9|14.1|14.3|14.6","1.4|1.6|1.7|1.9|14.1",0,9000,9490469,13187469,2849077,5419077,"/home/jhanson/frc-data/BOTW/FRC_103716012_2.tif"
103716012,"Terpsiphone incei",1,"1.4|1.6|1.7|1.9|14.1|14.3|14.6","1.4|1.6|1.7|1.9|14.1",0,9000,9489469,11214469,2496077,3188077,"/home/jhanson/frc-data/BOTW/FRC_103716012_1.tif"
103869618,"Turdinus crispifrons",1,"1.6|1.9","1.6|1.9",0,2135,9345469,10280469,1688077,2792077,"/home/jhanson/frc-data/BOTW/FRC_103869618_1.tif"
103871402,"Turdoides striata",1,"1.5|1.6|3.6|14.3|14.4","1.5|1.6|3.6|14.4",0,1525,6442469,9155469,1026077,4199077,"/home/jhanson/frc-data/BOTW/FRC_103871402_1.tif"
22736108,"Turdus atrogularis",2,"1.1|3.3|5.4","1.1|3.3|5.4",0,4200,4260469,10683469,3964077,6801077,"/home/jhanson/frc-data/BOTW/FRC_22736108_2.tif"
22736108,"Turdus atrogularis",3,"3.5|3.7|4.5|4.6|14.1|14.2|14.3|14.4","3.5|3.7|4.5|4.6|14.1|14.2|14.4",0,4200,4361469,9600469,2316077,5716077,"/home/jhanson/frc-data/BOTW/FRC_22736108_3.tif"
22736111,"Turdus eunomus",3,"14.1|14.3|14.4","14.1|14.4",0,3000,8965469,13963469,2495077,5068077,"/home/jhanson/frc-data/BOTW/FRC_22736111_3.tif"
103888106,"Turdus merula",2,"1.1|1.4|1.9|3.4|3.8|4.4|14.1|14.3|14.4|14.5","1.1|1.4|1.9|3.4|3.8|4.4|14.1|14.4|14.5",0,2300,-741531,7987469,4369077,6943077,"/home/jhanson/frc-data/BOTW/FRC_103888106_2.tif"
103888106,"Turdus merula",1,"1.1|1.4|1.9|3.4|3.8|4.4|14.1|14.3|14.4|14.5","1.1|1.4|1.9|3.4|3.8|4.4|14.1|14.4|14.5",0,2300,-2782531,8645469,3364077,6897077,"/home/jhanson/frc-data/BOTW/FRC_103888106_1.tif"
22708826,"Otocichla mupinensis",1,"1.4|14.1|14.4","1.4|14.1|14.4",1300,3200,9545469,11492469,2834077,4885077,"/home/jhanson/frc-data/BOTW/FRC_22708826_1.tif"
103891997,"Turdus niveiceps",1,"1.9","1.9",1800,2500,11641469,11742469,2787077,3072077,"/home/jhanson/frc-data/BOTW/FRC_103891997_1.tif"
22708783,"Turdus rubrocanus",1,"1.4","1.4",1500,3300,6749469,10825469,3260077,4597077,"/home/jhanson/frc-data/BOTW/FRC_22708783_1.tif"
22708783,"Turdus rubrocanus",3,"1.6","1.6",1500,3300,7692469,9941469,2330077,3675077,"/home/jhanson/frc-data/BOTW/FRC_22708783_3.tif"
103719397,"Urocissa xanthomelana",1,"1.6|1.9|5.1|14.3|14.6","1.6|1.9|5.1",0,9000,9724469,10607469,1747077,3415077,"/home/jhanson/frc-data/BOTW/FRC_103719397_1.tif"
22708375,"Geokichla citrina",2,"1.5|1.6|5.1|14.3|14.4","1.5|1.6|5.1|14.4",250,2300,7058469,10311469,1225077,4111077,"/home/jhanson/frc-data/BOTW/FRC_22708375_2.tif"
22708375,"Geokichla citrina",3,"1.5|1.6|5.1|14.3|14.4","1.5|1.6|5.1|14.4",250,2300,7584469,10136469,210077,3438077,"/home/jhanson/frc-data/BOTW/FRC_22708375_3.tif"
103879258,"Zoothera mollissima",1,"3.5","3.5",1300,4500,7417469,9863469,3347077,4005077,"/home/jhanson/frc-data/BOTW/FRC_103879258_1.tif"
22708375,"Geokichla citrina",1,"1.5|1.6|5.1|14.3|14.4","1.5|1.6|5.1|14.4",250,2300,7013469,11586469,-1124923,3957077,"/home/jhanson/frc-data/BOTW/FRC_22708375_1.tif"
22735197,"Yuhina castaniceps",1,"1.6|1.9","1.6|1.9",300,1800,8498469,9607469,1547077,3529077,"/home/jhanson/frc-data/BOTW/FRC_22735197_1.tif"
22716750,"Yuhina nigrimenta",1,"1.6|1.9","1.6|1.9",200,2300,7555469,11608469,1397077,4144077,"/home/jhanson/frc-data/BOTW/FRC_22716750_1.tif"
103879258,"Zoothera mollissima",3,"1.9|14.1","1.9|14.1",1300,4500,7300469,9730469,3078077,3914077,"/home/jhanson/frc-data/BOTW/FRC_103879258_3.tif"
22708487,"Zoothera dixoni",3,"1.9|3.7|5.1","1.9|3.7|5.1",1200,4200,8706469,10109469,2293077,3286077,"/home/jhanson/frc-data/BOTW/FRC_22708487_3.tif"
22708487,"Zoothera dixoni",1,"1.4|1.9","1.4|1.9",1200,4200,7425469,10179469,2572077,4124077,"/home/jhanson/frc-data/BOTW/FRC_22708487_1.tif"
22714037,"Zosterops meyeni",1,"1.6|3.6|14.4","1.6|3.6|14.4",0,9000,11553469,11986469,1498077,2821077,"/home/jhanson/frc-data/BOTW/FRC_22714037_1.tif"
103878755,"Gracula religiosa",1,"1.6|1.7|1.9|14.3","1.6|1.7|1.9",300,2000,7571469,11579469,-1124923,3651077,"/home/jhanson/frc-data/BOTW/FRC_103878755_1.tif"
22696599,"Podiceps grisegena",2,"5.1|5.7","5.1|5.7",0,1000,-16529531,17073469,4413077,6859077,"/home/jhanson/frc-data/BOTW/FRC_22696599_2.tif"
22697975,"Pterodroma cookii",1,"1.4","1.4",0,700,-17367531,17368469,-6005923,5799077,"/home/jhanson/frc-data/BOTW/FRC_22697975_1.tif"
22697963,"Pterodroma inexpectata",1,"4.3|13.1","4.3",0,350,-17367531,17368469,-6005923,6391077,"/home/jhanson/frc-data/BOTW/FRC_22697963_1.tif"
22697954,"Pterodroma nigripennis",1,"3.2|4.2","3.2|4.2",0,9000,-17367531,17368469,-6005923,6408077,"/home/jhanson/frc-data/BOTW/FRC_22697954_1.tif"
22697984,"Pterodroma pycrofti",1,"1.4|3.4","1.4|3.4",0,9000,-17367531,17368469,-6005923,5684077,"/home/jhanson/frc-data/BOTW/FRC_22697984_1.tif"
22698042,"Pterodroma solandri",1,"1.6","1.6",500,800,-17367531,17368469,-5624923,6282077,"/home/jhanson/frc-data/BOTW/FRC_22698042_1.tif"
